,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
852,100,13-SAW-7.9-11022021-W,R2111530,Calculation,11/3/2021 16:18,initial,WS,1,,,ALSRNY,quant,R2111530-004,0,mL,NA,,14797-55-8,1.08,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
853,101,13-SAW-7.9-11022021-W,R2111530,E353.2,11/8/2021 22:36,initial,WS,1,,,ALSRNY,quant,R2111530-004,10,mL,10,mL,NO3NO2N,1.08,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
854,102,13-SAW-7.9-11022021-W,R2111530,E353.2,11/3/2021 16:18,initial,WS,1,,,ALSRNY,quant,R2111530-004,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
855,103,13-SAW-7.9-11022021-W,R2111530,Calculation,11/19/2021 12:41,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-004,0,mL,NA,,7727-37-9,1.51,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
856,99,13-SAW-7.9-11022021-W,R2111530,E351.2,11/19/2021 12:41,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-004,20,mL,20,mL,KN,0.43,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
857,121,13-SAW-7.9-11022021-W,R2111530,E365.1,11/11/2021 19:21,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-004,20,mL,20,mL,7723-14-0,0.0458,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
858,162,13-SAW-7.9-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-004,NA,,NA,,TURB,4.9,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
859,6,13-SAW-4.8-11022021-W,R2111530,SM 2320 B,11/5/2021 13:07,initial,WS,1,,,ALSRNY,quant,R2111530-005,0,mL,NA,,ALK,152,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
860,98,13-SAW-4.8-11022021-W,R2111530,E350.1,11/17/2021 13:44,initial,WS,1,,,ALSRNY,quant,R2111530-005,10,mL,10,mL,7664-41-7,0.041,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
861,27,13-SAW-4.8-11022021-W,R2111530,E300.0,11/5/2021 15:19,initial,WS,20,,,ALSRNY,quant,R2111530-005,10,mL,10,mL,16887-00-6,153,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
862,31,13-SAW-4.8-11022021-W,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-005,1040,mL,1040,mL,479-61-8,0.987,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
863,66,13-SAW-4.8-11022021-W,R2111530,SM2340B,11/8/2021 19:46,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-005,0,mL,NA,,HARD,199,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
864,100,13-SAW-4.8-11022021-W,R2111530,Calculation,11/3/2021 16:19,initial,WS,1,,,ALSRNY,quant,R2111530-005,0,mL,NA,,14797-55-8,1.05,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
865,101,13-SAW-4.8-11022021-W,R2111530,E353.2,11/8/2021 22:37,initial,WS,1,,,ALSRNY,quant,R2111530-005,10,mL,10,mL,NO3NO2N,1.05,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
866,102,13-SAW-4.8-11022021-W,R2111530,E353.2,11/3/2021 16:19,initial,WS,1,,,ALSRNY,quant,R2111530-005,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
867,103,13-SAW-4.8-11022021-W,R2111530,Calculation,11/19/2021 12:42,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-005,0,mL,NA,,7727-37-9,1.38,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
868,99,13-SAW-4.8-11022021-W,R2111530,E351.2,11/19/2021 12:42,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-005,20,mL,20,mL,KN,0.33,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
869,121,13-SAW-4.8-11022021-W,R2111530,E365.1,11/11/2021 19:22,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-005,20,mL,20,mL,7723-14-0,0.0407,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
870,162,13-SAW-4.8-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-005,NA,,NA,,TURB,1.5,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
871,6,13-SAW-1.4-11022021-W,R2111530,SM 2320 B,11/5/2021 13:13,initial,WS,1,,,ALSRNY,quant,R2111530-006,0,mL,NA,,ALK,150,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
872,98,13-SAW-1.4-11022021-W,R2111530,E350.1,11/17/2021 13:45,initial,WS,1,,,ALSRNY,quant,R2111530-006,10,mL,10,mL,7664-41-7,0.045,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
873,27,13-SAW-1.4-11022021-W,R2111530,E300.0,11/5/2021 15:26,initial,WS,20,,,ALSRNY,quant,R2111530-006,10,mL,10,mL,16887-00-6,159,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
874,31,13-SAW-1.4-11022021-W,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-006,970,mL,970,mL,479-61-8,0.975,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.041,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
875,66,13-SAW-1.4-11022021-W,R2111530,SM2340B,11/8/2021 19:49,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-006,0,mL,NA,,HARD,198,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
876,100,13-SAW-1.4-11022021-W,R2111530,Calculation,11/3/2021 16:19,initial,WS,1,,,ALSRNY,quant,R2111530-006,0,mL,NA,,14797-55-8,1.12,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
877,101,13-SAW-1.4-11022021-W,R2111530,E353.2,11/8/2021 22:39,initial,WS,1,,,ALSRNY,quant,R2111530-006,10,mL,10,mL,NO3NO2N,1.12,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
878,102,13-SAW-1.4-11022021-W,R2111530,E353.2,11/3/2021 16:19,initial,WS,1,,,ALSRNY,quant,R2111530-006,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
879,103,13-SAW-1.4-11022021-W,R2111530,Calculation,11/19/2021 12:43,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-006,0,mL,NA,,7727-37-9,1.47,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
880,99,13-SAW-1.4-11022021-W,R2111530,E351.2,11/19/2021 12:43,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-006,20,mL,20,mL,KN,0.36,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
881,121,13-SAW-1.4-11022021-W,R2111530,E365.1,11/11/2021 19:23,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-006,20,mL,20,mL,7723-14-0,0.0472,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
882,162,13-SAW-1.4-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-006,NA,,NA,,TURB,3.2,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
883,6,13-SAW-0.2-11022021-W,R2111530,SM 2320 B,11/5/2021 13:20,initial,WS,1,,,ALSRNY,quant,R2111530-007,0,mL,NA,,ALK,150,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
884,98,13-SAW-0.2-11022021-W,R2111530,E350.1,11/17/2021 13:47,initial,WS,1,,,ALSRNY,quant,R2111530-007,10,mL,10,mL,7664-41-7,0.041,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
885,27,13-SAW-0.2-11022021-W,R2111530,E300.0,11/5/2021 15:33,initial,WS,20,,,ALSRNY,quant,R2111530-007,10,mL,10,mL,16887-00-6,158,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
886,31,13-SAW-0.2-11022021-W,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-007,1056,mL,1056,mL,479-61-8,0.663,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
887,66,13-SAW-0.2-11022021-W,R2111530,SM2340B,11/8/2021 19:52,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-007,0,mL,NA,,HARD,198,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
888,100,13-SAW-0.2-11022021-W,R2111530,Calculation,11/3/2021 16:20,initial,WS,1,,,ALSRNY,quant,R2111530-007,0,mL,NA,,14797-55-8,1.14,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
889,101,13-SAW-0.2-11022021-W,R2111530,E353.2,11/8/2021 22:40,initial,WS,1,,,ALSRNY,quant,R2111530-007,10,mL,10,mL,NO3NO2N,1.14,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
890,102,13-SAW-0.2-11022021-W,R2111530,E353.2,11/3/2021 16:20,initial,WS,1,,,ALSRNY,quant,R2111530-007,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
891,103,13-SAW-0.2-11022021-W,R2111530,Calculation,11/19/2021 12:43,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-007,0,mL,NA,,7727-37-9,1.52,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
892,99,13-SAW-0.2-11022021-W,R2111530,E351.2,11/19/2021 12:43,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-007,20,mL,20,mL,KN,0.38,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
893,121,13-SAW-0.2-11022021-W,R2111530,E365.1,11/11/2021 19:24,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-007,20,mL,20,mL,7723-14-0,0.0484,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
894,162,13-SAW-0.2-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-007,NA,,NA,,TURB,2.2,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
895,6,13-SAW-18.4-11022021-WDUP,R2111530,SM 2320 B,11/5/2021 12:28,initial,WS,1,,,ALSRNY,quant,R2111530-001DUP,0,mL,NA,,ALK,103,TRG,Yes,Y,AE,0,NA,NA,0,NA,1.8,NA,2,mg/l,,103,NA,NA,NA,103,NA,NA,NA,<1,NA,NA,20,,,NA
896,31,13-SAW-18.4-11022021-WDUP,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-001DUP,1036,mL,1036,mL,479-61-8,0.552,TRG,Yes,Y,AE,0,NA,NA,0,NA,NA,NA,0.039,ug/l,,0.578,NA,NA,NA,0.578,NA,NA,NA,5,NA,NA,20,,,NA
897,162,13-SAW-18.4-11022021-WDUP,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-001DUP,NA,,NA,,TURB,1.1,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.06,NA,1,ntu,,0,NA,NA,NA,0,NA,NA,NA,2,NA,NA,20,,,NA
898,98,13-SAW-18.4-11022021-WMS,R2111530,E350.1,11/17/2021 13:38,initial,WS,1,,,ALSRNY,quant,R2111530-001MS,10,mL,10,mL,7664-41-7,0.262,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,0.024,0.25,0.262,95,NA,NA,NA,NA,,75,125,20,,,NA
899,27,13-SAW-18.4-11022021-WMS,R2111530,E300.0,11/5/2021 14:51,initial,WS,20,,,ALSRNY,quant,R2111530-001MS,10,mL,10,mL,16887-00-6,133,SC,Yes,Y,AE,0,NA,NA,0,NA,0.9,NA,4,mg/l,,96.2,40,133,91,NA,NA,NA,NA,,75,125,20,,,NA
900,101,13-SAW-18.4-11022021-WMS,R2111530,E353.2,11/8/2021 22:30,initial,WS,1,,,ALSRNY,quant,R2111530-001MS,10,mL,10,mL,NO3NO2N,1.64,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,1.26,0.5,1.64,76,NA,NA,NA,NA,,75,125,20,,,NA
901,102,13-SAW-18.4-11022021-WMS,R2111530,E353.2,11/3/2021 15:48,initial,WS,1,,,ALSRNY,quant,R2111530-001MS,10,mL,10,mL,14797-65-0,0.257,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.257,103,NA,NA,NA,NA,,75,125,20,,,NA
902,99,13-SAW-18.4-11022021-WMS,R2111530,E351.2,11/19/2021 12:36,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-001MS,20,mL,20,mL,KN,2.9,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.32,2.5,2.9,103,NA,NA,NA,NA,,75,125,20,,,NA
903,121,13-SAW-18.4-11022021-WMS,R2111530,E365.1,11/11/2021 19:14,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-001MS,20,mL,20,mL,7723-14-0,0.048,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,0.024,0.025,0.048,96,NA,NA,NA,NA,,75,125,20,,,NA
904,98,13-SAW-18.4-11022021-WSD,R2111530,E350.1,11/17/2021 13:39,initial,WS,1,,,ALSRNY,quant,R2111530-001DMS,10,mL,10,mL,7664-41-7,0.261,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,0.024,0.25,0.261,95,<1,75,125,20,,,NA
905,27,13-SAW-18.4-11022021-WSD,R2111530,E300.0,11/5/2021 14:58,initial,WS,20,,,ALSRNY,quant,R2111530-001DMS,10,mL,10,mL,16887-00-6,133,SC,Yes,Y,AE,0,NA,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,96.2,40,133,92,<1,75,125,20,,,NA
906,101,13-SAW-18.4-11022021-WSD,R2111530,E353.2,11/8/2021 22:32,initial,WS,1,,,ALSRNY,quant,R2111530-001DMS,10,mL,10,mL,NO3NO2N,1.64,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,1.26,0.5,1.64,76,<1,75,125,20,,,NA
907,102,13-SAW-18.4-11022021-WSD,R2111530,E353.2,11/3/2021 15:49,initial,WS,1,,,ALSRNY,quant,R2111530-001DMS,10,mL,10,mL,14797-65-0,0.257,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.257,103,<1,75,125,20,,,NA
908,99,13-SAW-18.4-11022021-WSD,R2111530,E351.2,11/19/2021 12:38,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-001DMS,20,mL,20,mL,KN,2.99,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.32,2.5,2.99,107,3,75,125,20,,,NA
909,121,13-SAW-18.4-11022021-WSD,R2111530,E365.1,11/11/2021 19:15,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-001DMS,20,mL,20,mL,7723-14-0,0.0483,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,0.024,0.025,0.0483,97,<1,75,125,20,,,NA
910,21,13-SAW-18.4-11022021-W,R2111530,E200.7,11/8/2021 19:15,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001,10,mL,10,mL,7440-70-2,35900,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
911,71,13-SAW-18.4-11022021-W,R2111530,E200.7,11/8/2021 19:15,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001,10,mL,10,mL,7439-95-4,10600,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
912,21,13-SAW-18.4-11022021-WMS,R2111530,E200.7,11/8/2021 19:24,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001S,10,mL,10,mL,7440-70-2,37000,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,35900,2000,37000,55,NA,NA,NA,NA,,70,130,NA,*,,NA
913,71,13-SAW-18.4-11022021-WMS,R2111530,E200.7,11/8/2021 19:24,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001S,10,mL,10,mL,7439-95-4,12400,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,10600,2000,12400,90,NA,NA,NA,NA,,70,130,NA,,,NA
914,21,13-SAW-18.4-11022021-WSD,R2111530,E200.7,11/8/2021 19:27,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001SD,10,mL,10,mL,7440-70-2,37200,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,35900,2000,37200,65,1,70,130,20,*,*,NA
915,71,13-SAW-18.4-11022021-WSD,R2111530,E200.7,11/8/2021 19:27,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-001SD,10,mL,10,mL,7439-95-4,12400,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,10600,2000,12400,90,0,70,130,20,,,NA
916,21,13-SAW-10.8-11022021-W,R2111530,E200.7,11/8/2021 19:37,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-002,10,mL,10,mL,7440-70-2,52100,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
917,71,13-SAW-10.8-11022021-W,R2111530,E200.7,11/8/2021 19:37,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-002,10,mL,10,mL,7439-95-4,16800,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
918,21,13-SAW-0-11022021-W-EB,R2111530,E200.7,11/8/2021 19:40,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-003,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
919,71,13-SAW-0-11022021-W-EB,R2111530,E200.7,11/8/2021 19:40,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-003,10,mL,10,mL,7439-95-4,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,68,68,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
920,21,13-SAW-7.9-11022021-W,R2111530,E200.7,11/8/2021 19:43,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-004,10,mL,10,mL,7440-70-2,52400,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
921,71,13-SAW-7.9-11022021-W,R2111530,E200.7,11/8/2021 19:43,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-004,10,mL,10,mL,7439-95-4,17600,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
922,21,13-SAW-4.8-11022021-W,R2111530,E200.7,11/8/2021 19:46,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-005,10,mL,10,mL,7440-70-2,51200,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
923,71,13-SAW-4.8-11022021-W,R2111530,E200.7,11/8/2021 19:46,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-005,10,mL,10,mL,7439-95-4,17200,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
924,21,13-SAW-1.4-11022021-W,R2111530,E200.7,11/8/2021 19:49,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-006,10,mL,10,mL,7440-70-2,51300,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
925,71,13-SAW-1.4-11022021-W,R2111530,E200.7,11/8/2021 19:49,initial,WS,1,SW3010A,11/5/2021 0:00,ALSRNY,quant,R2111530-006,10,mL,10,mL,7439-95-4,17100,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
